id,order_id,menu_item_id
47086,15696,16
47087,15696,3
47088,15696,3
47089,15697,4
47090,15697,2
47091,15697,2
47092,15698,14
47093,15698,11
47094,15698,1
47095,15699,4
47096,15699,19
47097,15699,0
47098,15700,8
47099,15700,8
47100,15700,2
47101,15701,13
47102,15701,8
47103,15701,5
47104,15702,15
47105,15702,14
47106,15702,14
47107,15703,19
47108,15703,9
47109,15703,14
47110,15704,8
47111,15704,12
47112,15704,16
47113,15705,4
47114,15705,2
47115,15705,5
47116,15706,0
47117,15706,3
47118,15706,10
47119,15707,0
47120,15707,11
47121,15707,17
47122,15708,10
47123,15708,14
47124,15708,14
47125,15709,9
47126,15709,9
47127,15709,9
47128,15710,13
47129,15710,4
47130,15710,12
47131,15711,15
47132,15711,8
47133,15711,2
47134,15712,14
47135,15712,11
47136,15712,6
47137,15713,11
47138,15713,11
47139,15713,17
47140,15714,0
47141,15714,9
47142,15714,11
47143,15715,10
47144,15715,15
47145,15715,5
47146,15716,15
47147,15716,9
47148,15716,19
47149,15717,2
47150,15717,12
47151,15717,9
47152,15718,17
47153,15718,14
47154,15718,16
47155,15719,19
47156,15719,14
47157,15719,14
47158,15720,5
47159,15720,9
47160,15720,3
47161,15721,2
47162,15721,4
47163,15721,7
47164,15722,9
47165,15722,15
47166,15722,2
47167,15723,13
47168,15723,10
47169,15723,4
47170,15724,11
47171,15724,7
47172,15724,3
47173,15725,19
47174,15725,2
47175,15725,5
47176,15726,16
47177,15726,2
47178,15726,15
47179,15727,15
47180,15727,7
47181,15727,14
47182,15728,2
47183,15728,3
47184,15728,3
47185,15729,9
47186,15729,3
47187,15729,13
47188,15730,18
47189,15730,5
47190,15730,15
47191,15731,6
47192,15731,6
47193,15731,4
47194,15732,15
47195,15732,13
47196,15732,5
47197,15733,16
47198,15733,7
47199,15733,12
47200,15734,17
47201,15734,15
47202,15734,0
47203,15735,13
47204,15735,14
47205,15735,10
47206,15736,6
47207,15736,13
47208,15736,1
47209,15737,0
47210,15737,18
47211,15737,4
47212,15738,14
47213,15738,3
47214,15738,1
47215,15739,16
47216,15739,6
47217,15739,1
47218,15740,0
47219,15740,10
47220,15740,8
47221,15741,9
47222,15741,4
47223,15741,10
47224,15742,7
47225,15742,0
47226,15742,18
47227,15743,6
47228,15743,15
47229,15743,18
47230,15744,14
47231,15744,10
47232,15744,8
47233,15745,12
47234,15745,16
47235,15745,10
47236,15746,17
47237,15746,18
47238,15746,3
47239,15747,14
47240,15747,14
47241,15747,2
47242,15748,19
47243,15748,12
47244,15748,10
47245,15749,6
47246,15749,11
47247,15749,12
47248,15750,16
47249,15750,12
47250,15750,14
47251,15751,3
47252,15751,0
47253,15751,17
47254,15752,1
47255,15752,4
47256,15752,1
47257,15753,4
47258,15753,12
47259,15753,19
47260,15754,17
47261,15754,6
47262,15754,12
47263,15755,15
47264,15755,8
47265,15755,18
47266,15756,4
47267,15756,4
47268,15756,14
47269,15757,16
47270,15757,7
47271,15757,5
47272,15758,8
47273,15758,8
47274,15758,9
47275,15759,5
47276,15759,19
47277,15759,7
47278,15760,1
47279,15760,8
47280,15760,12
47281,15761,0
47282,15761,16
47283,15761,7
47284,15762,19
47285,15762,14
47286,15762,11
47287,15763,14
47288,15763,9
47289,15763,12
47290,15764,9
47291,15764,13
47292,15764,2
47293,15765,9
47294,15765,18
47295,15765,9
47296,15766,15
47297,15766,15
47298,15766,14
47299,15767,14
47300,15767,3
47301,15767,17
47302,15768,3
47303,15768,9
47304,15768,1
47305,15769,13
47306,15769,15
47307,15769,11
47308,15770,11
47309,15770,15
47310,15770,9
47311,15771,14
47312,15771,14
47313,15771,10
47314,15772,1
47315,15772,5
47316,15772,19
47317,15773,12
47318,15773,12
47319,15773,1
47320,15774,7
47321,15774,16
47322,15774,0
47323,15775,15
47324,15775,11
47325,15775,14
47326,15776,17
47327,15776,8
47328,15776,18
47329,15777,16
47330,15777,18
47331,15777,17
47332,15778,8
47333,15778,1
47334,15778,1
47335,15779,19
47336,15779,16
47337,15779,16
47338,15780,16
47339,15780,16
47340,15780,2
47341,15781,16
47342,15781,17
47343,15781,8
47344,15782,8
47345,15782,12
47346,15782,5
47347,15783,8
47348,15783,17
47349,15783,4
47350,15784,17
47351,15784,12
47352,15784,3
47353,15785,7
47354,15785,13
47355,15785,7
47356,15786,17
47357,15786,16
47358,15786,6
47359,15787,7
47360,15787,14
47361,15787,14
47362,15788,16
47363,15788,9
47364,15788,19
47365,15789,15
47366,15789,12
47367,15789,18
47368,15790,17
47369,15790,15
47370,15790,10
47371,15791,13
47372,15791,9
47373,15791,19
47374,15792,3
47375,15792,15
47376,15792,19
47377,15793,12
47378,15793,0
47379,15793,11
47380,15794,3
47381,15794,0
47382,15794,3
47383,15795,14
47384,15795,16
47385,15795,17
47386,15796,3
47387,15796,18
47388,15796,19
47389,15797,2
47390,15797,11
47391,15797,10
47392,15798,3
47393,15798,3
47394,15798,18
47395,15799,6
47396,15799,7
47397,15799,17
47398,15800,16
47399,15800,19
47400,15800,19
47401,15801,19
47402,15801,3
47403,15801,2
47404,15802,10
47405,15802,7
47406,15802,2
47407,15803,16
47408,15803,9
47409,15803,3
47410,15804,5
47411,15804,19
47412,15804,13
47413,15805,16
47414,15805,10
47415,15805,14
47416,15806,15
47417,15806,1
47418,15806,5
47419,15807,12
47420,15807,17
47421,15807,19
47422,15808,4
47423,15808,8
47424,15808,1
47425,15809,16
47426,15809,13
47427,15809,14
47428,15810,14
47429,15810,12
47430,15810,11
47431,15811,4
47432,15811,18
47433,15811,10
47434,15812,15
47435,15812,19
47436,15812,11
47437,15813,11
47438,15813,15
47439,15813,17
47440,15814,9
47441,15814,4
47442,15814,3
47443,15815,7
47444,15815,5
47445,15815,13
47446,15816,7
47447,15816,2
47448,15816,7
47449,15817,0
47450,15817,7
47451,15817,6
47452,15818,10
47453,15818,13
47454,15818,0
47455,15819,16
47456,15819,14
47457,15819,18
47458,15820,15
47459,15820,10
47460,15820,7
47461,15821,9
47462,15821,14
47463,15821,19
47464,15822,17
47465,15822,3
47466,15822,3
47467,15823,3
47468,15823,13
47469,15823,3
47470,15824,15
47471,15824,6
47472,15824,17
47473,15825,15
47474,15825,9
47475,15825,18
47476,15826,1
47477,15826,17
47478,15826,2
47479,15827,17
47480,15827,19
47481,15827,0
47482,15828,11
47483,15828,12
47484,15828,14
47485,15829,19
47486,15829,9
47487,15829,8
47488,15830,19
47489,15830,4
47490,15830,12
47491,15831,6
47492,15831,19
47493,15831,5
47494,15832,12
47495,15832,7
47496,15832,0
47497,15833,8
47498,15833,9
47499,15833,3
47500,15834,14
47501,15834,15
47502,15834,13
47503,15835,10
47504,15835,7
47505,15835,3
47506,15836,16
47507,15836,17
47508,15836,5
47509,15837,4
47510,15837,19
47511,15837,15
47512,15838,3
47513,15838,17
47514,15838,8
47515,15839,8
47516,15839,10
47517,15839,2
47518,15840,11
47519,15840,19
47520,15840,9
47521,15841,19
47522,15841,2
47523,15841,11
47524,15842,8
47525,15842,19
47526,15842,11
47527,15843,6
47528,15843,1
47529,15843,15
47530,15844,4
47531,15844,6
47532,15844,16
47533,15845,17
47534,15845,0
47535,15845,14
47536,15846,19
47537,15846,19
47538,15846,3
47539,15847,7
47540,15847,1
47541,15847,0
47542,15848,13
47543,15848,8
47544,15848,4
47545,15849,7
47546,15849,2
47547,15849,8
47548,15850,7
47549,15850,1
47550,15850,11
47551,15851,5
47552,15851,3
47553,15851,10
47554,15852,5
47555,15852,11
47556,15852,6
47557,15853,16
47558,15853,14
47559,15853,16
47560,15854,7
47561,15854,0
47562,15854,0
47563,15855,19
47564,15855,17
47565,15855,1
47566,15856,9
47567,15856,7
47568,15856,8
47569,15857,5
47570,15857,1
47571,15857,14
47572,15858,13
47573,15858,4
47574,15858,15
47575,15859,10
47576,15859,0
47577,15859,16
47578,15860,4
47579,15860,19
47580,15860,14
47581,15861,13
47582,15861,17
47583,15861,4
47584,15862,10
47585,15862,4
47586,15862,6
47587,15863,12
47588,15863,7
47589,15863,19
47590,15864,16
47591,15864,3
47592,15864,14
47593,15865,2
47594,15865,14
47595,15865,6
47596,15866,2
47597,15866,3
47598,15866,1
47599,15867,7
47600,15867,5
47601,15867,16
47602,15868,17
47603,15868,9
47604,15868,14
47605,15869,12
47606,15869,17
47607,15869,19
47608,15870,13
47609,15870,18
47610,15870,4
47611,15871,1
47612,15871,16
47613,15871,5
47614,15872,4
47615,15872,3
47616,15872,13
47617,15873,10
47618,15873,7
47619,15873,19
47620,15874,19
47621,15874,10
47622,15874,18
47623,15875,7
47624,15875,6
47625,15875,11
47626,15876,17
47627,15876,6
47628,15876,10
47629,15877,11
47630,15877,7
47631,15877,16
47632,15878,4
47633,15878,17
47634,15878,19
47635,15879,18
47636,15879,16
47637,15879,16
47638,15880,1
47639,15880,12
47640,15880,2
47641,15881,5
47642,15881,13
47643,15881,18
47644,15882,6
47645,15882,19
47646,15882,17
47647,15883,18
47648,15883,5
47649,15883,0
47650,15884,6
47651,15884,4
47652,15884,18
47653,15885,9
47654,15885,0
47655,15885,8
47656,15886,11
47657,15886,18
47658,15886,10
47659,15887,12
47660,15887,3
47661,15887,17
47662,15888,12
47663,15888,12
47664,15888,19
47665,15889,10
47666,15889,0
47667,15889,19
47668,15890,14
47669,15890,15
47670,15890,10
47671,15891,9
47672,15891,2
47673,15891,15
47674,15892,13
47675,15892,17
47676,15892,3
47677,15893,2
47678,15893,15
47679,15893,7
47680,15894,17
47681,15894,2
47682,15894,15
47683,15895,18
47684,15895,7
47685,15895,13
47686,15896,7
47687,15896,14
47688,15896,13
47689,15897,8
47690,15897,1
47691,15897,10
47692,15898,2
47693,15898,5
47694,15898,6
47695,15899,0
47696,15899,11
47697,15899,18
47698,15900,10
47699,15900,9
47700,15900,5
47701,15901,10
47702,15901,2
47703,15901,14
47704,15902,4
47705,15902,7
47706,15902,6
47707,15903,8
47708,15903,15
47709,15903,15
47710,15904,6
47711,15904,14
47712,15904,2
47713,15905,6
47714,15905,15
47715,15905,11
47716,15906,4
47717,15906,4
47718,15906,2
47719,15907,14
47720,15907,10
47721,15907,18
47722,15908,1
47723,15908,1
47724,15908,3
47725,15909,18
47726,15909,10
47727,15909,19
47728,15910,9
47729,15910,10
47730,15910,13
47731,15911,17
47732,15911,9
47733,15911,13
47734,15912,14
47735,15912,3
47736,15912,17
47737,15913,15
47738,15913,4
47739,15913,10
47740,15914,17
47741,15914,14
47742,15914,11
47743,15915,18
47744,15915,3
47745,15915,17
47746,15916,13
47747,15916,5
47748,15916,14
47749,15917,16
47750,15917,3
47751,15917,19
47752,15918,9
47753,15918,14
47754,15918,0
47755,15919,14
47756,15919,6
47757,15919,5
47758,15920,2
47759,15920,10
47760,15920,13
47761,15921,18
47762,15921,6
47763,15921,14
47764,15922,1
47765,15922,8
47766,15922,17
47767,15923,19
47768,15923,4
47769,15923,3
47770,15924,4
47771,15924,5
47772,15924,2
47773,15925,6
47774,15925,0
47775,15925,17
47776,15926,0
47777,15926,8
47778,15926,13
47779,15927,16
47780,15927,10
47781,15927,13
47782,15928,11
47783,15928,16
47784,15928,9
47785,15929,6
47786,15929,14
47787,15929,2
47788,15930,7
47789,15930,1
47790,15930,2
47791,15931,3
47792,15931,17
47793,15931,11
47794,15932,8
47795,15932,17
47796,15932,18
47797,15933,5
47798,15933,9
47799,15933,5
47800,15934,14
47801,15934,13
47802,15934,11
47803,15935,12
47804,15935,4
47805,15935,8
47806,15936,10
47807,15936,11
47808,15936,9
47809,15937,14
47810,15937,1
47811,15937,2
47812,15938,18
47813,15938,15
47814,15938,13
47815,15939,8
47816,15939,18
47817,15939,16
47818,15940,9
47819,15940,17
47820,15940,3
47821,15941,18
47822,15941,12
47823,15941,10
47824,15942,14
47825,15942,16
47826,15942,3
47827,15943,16
47828,15943,0
47829,15943,12
47830,15944,6
47831,15944,15
47832,15944,17
47833,15945,17
47834,15945,11
47835,15945,5
47836,15946,5
47837,15946,6
47838,15946,4
47839,15947,15
47840,15947,14
47841,15947,13
47842,15948,0
47843,15948,14
47844,15948,15
47845,15949,3
47846,15949,16
47847,15949,11
47848,15950,8
47849,15950,13
47850,15950,5
47851,15951,0
47852,15951,0
47853,15951,4
47854,15952,14
47855,15952,8
47856,15952,17
47857,15953,7
47858,15953,17
47859,15953,8
47860,15954,9
47861,15954,13
47862,15954,6
47863,15955,0
47864,15955,2
47865,15955,5
47866,15956,5
47867,15956,18
47868,15956,15
47869,15957,2
47870,15957,16
47871,15957,13
47872,15958,18
47873,15958,4
47874,15958,5
47875,15959,8
47876,15959,12
47877,15959,5
47878,15960,4
47879,15960,9
47880,15960,15
47881,15961,11
47882,15961,11
47883,15961,3
47884,15962,7
47885,15962,12
47886,15962,7
47887,15963,5
47888,15963,18
47889,15963,11
47890,15964,15
47891,15964,2
47892,15964,10
47893,15965,5
47894,15965,8
47895,15965,15
47896,15966,16
47897,15966,3
47898,15966,16
47899,15967,4
47900,15967,3
47901,15967,7
47902,15968,0
47903,15968,10
47904,15968,6
47905,15969,2
47906,15969,14
47907,15969,6
47908,15970,14
47909,15970,9
47910,15970,7
47911,15971,10
47912,15971,12
47913,15971,10
47914,15972,2
47915,15972,19
47916,15972,15
47917,15973,16
47918,15973,13
47919,15973,16
47920,15974,11
47921,15974,14
47922,15974,0
47923,15975,9
47924,15975,12
47925,15975,8
47926,15976,8
47927,15976,16
47928,15976,17
47929,15977,17
47930,15977,19
47931,15977,19
47932,15978,3
47933,15978,9
47934,15978,15
47935,15979,17
47936,15979,16
47937,15979,7
47938,15980,2
47939,15980,15
47940,15980,7
47941,15981,3
47942,15981,3
47943,15981,11
47944,15982,7
47945,15982,6
47946,15982,19
47947,15983,16
47948,15983,9
47949,15983,16
47950,15984,3
47951,15984,17
47952,15984,3
47953,15985,13
47954,15985,6
47955,15985,11
47956,15986,11
47957,15986,7
47958,15986,18
47959,15987,7
47960,15987,1
47961,15987,17
47962,15988,12
47963,15988,14
47964,15988,1
47965,15989,12
47966,15989,19
47967,15989,12
47968,15990,18
47969,15990,11
47970,15990,11
47971,15991,13
47972,15991,3
47973,15991,8
47974,15992,8
47975,15992,9
47976,15992,2
47977,15993,11
47978,15993,15
47979,15993,6
47980,15994,4
47981,15994,2
47982,15994,3
47983,15995,13
47984,15995,2
47985,15995,19
47986,15996,13
47987,15996,7
47988,15996,8
47989,15997,8
47990,15997,9
47991,15997,19
47992,15998,6
47993,15998,17
47994,15998,19
47995,15999,18
47996,15999,7
47997,15999,3
47998,16000,1
47999,16000,14
48000,16000,2
48001,16001,17
48002,16001,2
48003,16001,10
48004,16002,19
48005,16002,2
48006,16002,17
48007,16003,11
48008,16003,11
48009,16003,1
48010,16004,18
48011,16004,6
48012,16004,7
48013,16005,18
48014,16005,12
48015,16005,6
48016,16006,10
48017,16006,3
48018,16006,1
48019,16007,16
48020,16007,1
48021,16007,11
48022,16008,18
48023,16008,6
48024,16008,9
48025,16009,2
48026,16009,3
48027,16009,14
48028,16010,14
48029,16010,4
48030,16010,2
48031,16011,5
48032,16011,8
48033,16011,19
48034,16012,4
48035,16012,6
48036,16012,1
48037,16013,19
48038,16013,17
48039,16013,5
48040,16014,0
48041,16014,9
48042,16014,15
48043,16015,15
48044,16015,12
48045,16015,12
48046,16016,2
48047,16016,17
48048,16016,2
48049,16017,0
48050,16017,0
48051,16017,1
48052,16018,17
48053,16018,0
48054,16018,15
48055,16019,19
48056,16019,16
48057,16019,3
48058,16020,18
48059,16020,10
48060,16020,18
48061,16021,4
48062,16021,3
48063,16021,15
48064,16022,13
48065,16022,7
48066,16022,3
48067,16023,3
48068,16023,13
48069,16023,7
48070,16024,19
48071,16024,17
48072,16024,14
48073,16025,6
48074,16025,3
48075,16025,1
48076,16026,10
48077,16026,0
48078,16026,18
48079,16027,14
48080,16027,12
48081,16027,15
48082,16028,5
48083,16028,16
48084,16028,19
48085,16029,17
48086,16029,6
48087,16029,2
48088,16030,14
48089,16030,4
48090,16030,13
48091,16031,5
48092,16031,16
48093,16031,4
48094,16032,5
48095,16032,2
48096,16032,7
48097,16033,11
48098,16033,2
48099,16033,3
48100,16034,4
48101,16034,7
48102,16034,14
48103,16035,6
48104,16035,17
48105,16035,5
48106,16036,5
48107,16036,4
48108,16036,10
48109,16037,7
48110,16037,15
48111,16037,12
48112,16038,15
48113,16038,1
48114,16038,14
48115,16039,1
48116,16039,1
48117,16039,8
48118,16040,9
48119,16040,2
48120,16040,3
48121,16041,14
48122,16041,18
48123,16041,19
48124,16042,0
48125,16042,14
48126,16042,14
48127,16043,18
48128,16043,15
48129,16043,2
48130,16044,15
48131,16044,10
48132,16044,2
48133,16045,16
48134,16045,6
48135,16045,14
48136,16046,16
48137,16046,17
48138,16046,12
48139,16047,18
48140,16047,5
48141,16047,9
48142,16048,7
48143,16048,11
48144,16048,12
48145,16049,1
48146,16049,1
48147,16049,14
48148,16050,17
48149,16050,4
48150,16050,15
48151,16051,10
48152,16051,15
48153,16051,5
48154,16052,6
48155,16052,10
48156,16052,18
48157,16053,0
48158,16053,0
48159,16053,6
48160,16054,19
48161,16054,19
48162,16054,16
48163,16055,19
48164,16055,6
48165,16055,2
48166,16056,1
48167,16056,15
48168,16056,2
48169,16057,5
48170,16057,0
48171,16057,15
48172,16058,2
48173,16058,18
48174,16058,15
48175,16059,11
48176,16059,11
48177,16059,4
48178,16060,11
48179,16060,7
48180,16060,0
48181,16061,6
48182,16061,1
48183,16061,4
48184,16062,14
48185,16062,9
48186,16062,6
48187,16063,3
48188,16063,2
48189,16063,3
48190,16064,0
48191,16064,18
48192,16064,16
48193,16065,5
48194,16065,3
48195,16065,16
48196,16066,8
48197,16066,11
48198,16066,12
48199,16067,5
48200,16067,15
48201,16067,14
48202,16068,3
48203,16068,0
48204,16068,4
48205,16069,2
48206,16069,19
48207,16069,1
48208,16070,6
48209,16070,3
48210,16070,3
48211,16071,14
48212,16071,11
48213,16071,15
48214,16072,8
48215,16072,11
48216,16072,14
48217,16073,4
48218,16073,16
48219,16073,6
48220,16074,6
48221,16074,12
48222,16074,4
48223,16075,4
48224,16075,8
48225,16075,14
48226,16076,12
48227,16076,2
48228,16076,17
48229,16077,3
48230,16077,6
48231,16077,14
48232,16078,6
48233,16078,8
48234,16078,17
48235,16079,6
48236,16079,10
48237,16079,0
48238,16080,18
48239,16080,4
48240,16080,1
48241,16081,15
48242,16081,0
48243,16081,7
48244,16082,12
48245,16082,2
48246,16082,10
48247,16083,18
48248,16083,17
48249,16083,16
48250,16084,2
48251,16084,13
48252,16084,16
48253,16085,1
48254,16085,3
48255,16085,15
48256,16086,16
48257,16086,3
48258,16086,8
48259,16087,3
48260,16087,18
48261,16087,10
48262,16088,10
48263,16088,2
48264,16088,13
48265,16089,17
48266,16089,9
48267,16089,5
48268,16090,1
48269,16090,13
48270,16090,13
48271,16091,17
48272,16091,15
48273,16091,18
48274,16092,4
48275,16092,1
48276,16092,8
48277,16093,3
48278,16093,4
48279,16093,18
48280,16094,19
48281,16094,2
48282,16094,1
48283,16095,17
48284,16095,17
48285,16095,18
48286,16096,19
48287,16096,19
48288,16096,2
48289,16097,11
48290,16097,5
48291,16097,5
48292,16098,16
48293,16098,8
48294,16098,18
48295,16099,7
48296,16099,0
48297,16099,11
48298,16100,2
48299,16100,3
48300,16100,3
48301,16101,9
48302,16101,8
48303,16101,0
48304,16102,4
48305,16102,17
48306,16102,8
48307,16103,10
48308,16103,0
48309,16103,10
48310,16104,15
48311,16104,7
48312,16104,19
48313,16105,4
48314,16105,15
48315,16105,7
48316,16106,18
48317,16106,12
48318,16106,0
48319,16107,3
48320,16107,9
48321,16107,18
48322,16108,4
48323,16108,15
48324,16108,19
48325,16109,2
48326,16109,8
48327,16109,8
48328,16110,6
48329,16110,12
48330,16110,8
48331,16111,5
48332,16111,16
48333,16111,16
48334,16112,17
48335,16112,16
48336,16112,11
48337,16113,10
48338,16113,0
48339,16113,7
48340,16114,7
48341,16114,2
48342,16114,7
48343,16115,13
48344,16115,5
48345,16115,0
48346,16116,11
48347,16116,4
48348,16116,4
48349,16117,4
48350,16117,16
48351,16117,6
48352,16118,14
48353,16118,19
48354,16118,9
48355,16119,13
48356,16119,5
48357,16119,10
48358,16120,0
48359,16120,13
48360,16120,12
48361,16121,10
48362,16121,6
48363,16121,16
48364,16122,13
48365,16122,18
48366,16122,3
48367,16123,15
48368,16123,3
48369,16123,17
48370,16124,13
48371,16124,17
48372,16124,18
48373,16125,8
48374,16125,13
48375,16125,12
48376,16126,18
48377,16126,19
48378,16126,6
48379,16127,7
48380,16127,14
48381,16127,2
48382,16128,10
48383,16128,1
48384,16128,10
48385,16129,0
48386,16129,4
48387,16129,6
48388,16130,4
48389,16130,1
48390,16130,5
48391,16131,2
48392,16131,12
48393,16131,19
48394,16132,7
48395,16132,8
48396,16132,8
48397,16133,8
48398,16133,2
48399,16133,12
48400,16134,4
48401,16134,15
48402,16134,9
48403,16135,16
48404,16135,8
48405,16135,4
48406,16136,19
48407,16136,13
48408,16136,18
48409,16137,17
48410,16137,0
48411,16137,10
48412,16138,14
48413,16138,12
48414,16138,4
48415,16139,9
48416,16139,16
48417,16139,4
48418,16140,10
48419,16140,5
48420,16140,18
48421,16141,4
48422,16141,19
48423,16141,13
48424,16142,14
48425,16142,18
48426,16142,12
48427,16143,17
48428,16143,1
48429,16143,5
48430,16144,4
48431,16144,12
48432,16144,18
48433,16145,17
48434,16145,13
48435,16145,2
48436,16146,14
48437,16146,2
48438,16146,16
48439,16147,0
48440,16147,16
48441,16147,12
48442,16148,14
48443,16148,0
48444,16148,10
48445,16149,0
48446,16149,18
48447,16149,14
48448,16150,7
48449,16150,16
48450,16150,17
48451,16151,16
48452,16151,2
48453,16151,19
48454,16152,12
48455,16152,12
48456,16152,14
48457,16153,17
48458,16153,18
48459,16153,12
48460,16154,18
48461,16154,4
48462,16154,0
48463,16155,8
48464,16155,12
48465,16155,14
48466,16156,9
48467,16156,13
48468,16156,7
48469,16157,15
48470,16157,16
48471,16157,4
48472,16158,11
48473,16158,11
48474,16158,16
48475,16159,8
48476,16159,8
48477,16159,14
48478,16160,18
48479,16160,2
48480,16160,5
48481,16161,2
48482,16161,19
48483,16161,12
48484,16162,16
48485,16162,8
48486,16162,13
48487,16163,12
48488,16163,8
48489,16163,11
48490,16164,11
48491,16164,17
48492,16164,2
48493,16165,19
48494,16165,9
48495,16165,7
48496,16166,10
48497,16166,11
48498,16166,6
48499,16167,12
48500,16167,11
48501,16167,10
48502,16168,16
48503,16168,9
48504,16168,4
48505,16169,10
48506,16169,7
48507,16169,19
48508,16170,19
48509,16170,9
48510,16170,16
48511,16171,3
48512,16171,4
48513,16171,11
48514,16172,10
48515,16172,3
48516,16172,11
48517,16173,7
48518,16173,7
48519,16173,3
48520,16174,12
48521,16174,19
48522,16174,4
48523,16175,9
48524,16175,10
48525,16175,11
48526,16176,2
48527,16176,6
48528,16176,17
48529,16177,9
48530,16177,18
48531,16177,6
48532,16178,1
48533,16178,4
48534,16178,5
48535,16179,16
48536,16179,13
48537,16179,5
48538,16180,13
48539,16180,17
48540,16180,13
48541,16181,2
48542,16181,8
48543,16181,5
48544,16182,18
48545,16182,2
48546,16182,13
48547,16183,13
48548,16183,2
48549,16183,0
48550,16184,12
48551,16184,4
48552,16184,11
48553,16185,8
48554,16185,6
48555,16185,3
48556,16186,1
48557,16186,16
48558,16186,19
48559,16187,12
48560,16187,7
48561,16187,12
48562,16188,2
48563,16188,6
48564,16188,5
48565,16189,18
48566,16189,8
48567,16189,15
48568,16190,6
48569,16190,18
48570,16190,14
48571,16191,0
48572,16191,10
48573,16191,17
48574,16192,3
48575,16192,16
48576,16192,13
48577,16193,5
48578,16193,3
48579,16193,3
48580,16194,7
48581,16194,5
48582,16194,12
48583,16195,15
48584,16195,7
48585,16195,10
48586,16196,5
48587,16196,3
48588,16196,14
48589,16197,7
48590,16197,1
48591,16197,8
48592,16198,19
48593,16198,0
48594,16198,6
48595,16199,16
48596,16199,17
48597,16199,17
48598,16200,13
48599,16200,0
48600,16200,13
48601,16201,8
48602,16201,15
48603,16201,3
48604,16202,16
48605,16202,3
48606,16202,16
48607,16203,3
48608,16203,19
48609,16203,1
48610,16204,10
48611,16204,12
48612,16204,9
48613,16205,19
48614,16205,18
48615,16205,7
48616,16206,3
48617,16206,3
48618,16206,16
48619,16207,18
48620,16207,7
48621,16207,14
48622,16208,18
48623,16208,1
48624,16208,13
48625,16209,19
48626,16209,1
48627,16209,7
48628,16210,8
48629,16210,15
48630,16210,4
48631,16211,1
48632,16211,18
48633,16211,8
48634,16212,19
48635,16212,12
48636,16212,15
48637,16213,0
48638,16213,8
48639,16213,3
48640,16214,10
48641,16214,11
48642,16214,18
48643,16215,5
48644,16215,13
48645,16215,1
48646,16216,10
48647,16216,1
48648,16216,5
48649,16217,8
48650,16217,0
48651,16217,0
48652,16218,3
48653,16218,9
48654,16218,10
48655,16219,0
48656,16219,7
48657,16219,19
48658,16220,16
48659,16220,10
48660,16220,12
48661,16221,14
48662,16221,0
48663,16221,7
48664,16222,3
48665,16222,10
48666,16222,11
48667,16223,10
48668,16223,6
48669,16223,6
48670,16224,15
48671,16224,9
48672,16224,6
48673,16225,4
48674,16225,12
48675,16225,11
48676,16226,5
48677,16226,1
48678,16226,11
48679,16227,8
48680,16227,2
48681,16227,0
48682,16228,16
48683,16228,7
48684,16228,17
48685,16229,3
48686,16229,1
48687,16229,15
48688,16230,13
48689,16230,17
48690,16230,11
48691,16231,4
48692,16231,16
48693,16231,10
48694,16232,6
48695,16232,13
48696,16232,0
48697,16233,14
48698,16233,14
48699,16233,12
48700,16234,3
48701,16234,0
48702,16234,18
48703,16235,10
48704,16235,17
48705,16235,2
48706,16236,11
48707,16236,0
48708,16236,5
48709,16237,8
48710,16237,5
48711,16237,19
48712,16238,1
48713,16238,1
48714,16238,2
48715,16239,12
48716,16239,17
48717,16239,6
48718,16240,9
48719,16240,3
48720,16240,7
48721,16241,14
48722,16241,5
48723,16241,7
48724,16242,0
48725,16242,11
48726,16242,8
48727,16243,17
48728,16243,18
48729,16243,5
48730,16244,1
48731,16244,18
48732,16244,15
48733,16245,0
48734,16245,6
48735,16245,4
48736,16246,4
48737,16246,16
48738,16246,2
48739,16247,4
48740,16247,6
48741,16247,10
48742,16248,11
48743,16248,13
48744,16248,8
48745,16249,19
48746,16249,4
48747,16249,8
48748,16250,17
48749,16250,7
48750,16250,5
48751,16251,1
48752,16251,6
48753,16251,15
48754,16252,14
48755,16252,0
48756,16252,2
48757,16253,11
48758,16253,7
48759,16253,6
48760,16254,18
48761,16254,2
48762,16254,18
48763,16255,8
48764,16255,3
48765,16255,16
48766,16256,15
48767,16256,13
48768,16256,17
48769,16257,3
48770,16257,18
48771,16257,6
48772,16258,16
48773,16258,18
48774,16258,19
48775,16259,19
48776,16259,9
48777,16259,11
48778,16260,14
48779,16260,10
48780,16260,6
48781,16261,11
48782,16261,18
48783,16261,17
48784,16262,10
48785,16262,18
48786,16262,6
48787,16263,15
48788,16263,14
48789,16263,18
48790,16264,8
48791,16264,1
48792,16264,13
48793,16265,8
48794,16265,16
48795,16265,8
48796,16266,13
48797,16266,4
48798,16266,16
48799,16267,5
48800,16267,10
48801,16267,0
48802,16268,0
48803,16268,1
48804,16268,17
48805,16269,19
48806,16269,2
48807,16269,17
48808,16270,9
48809,16270,15
48810,16270,11
48811,16271,8
48812,16271,18
48813,16271,4
48814,16272,1
48815,16272,2
48816,16272,5
48817,16273,5
48818,16273,19
48819,16273,0
48820,16274,2
48821,16274,19
48822,16274,6
48823,16275,9
48824,16275,13
48825,16275,12
48826,16276,9
48827,16276,6
48828,16276,2
48829,16277,3
48830,16277,10
48831,16277,17
48832,16278,6
48833,16278,5
